"","id_debate","ncat_eleccion","cat_pais","t_fecha","ncat_ronda","str_organizador","cat_organizador","cat_subtipoorg","n_strorganizador","n_catorganizador","dico_org_educ","dico_org_estado","dico_org_mmc","dico_org_mmp","dico_org_osc","nombres_organizadores","ncat_subtipov2","cat_tipoorgv2","ncat_tipoorg_ambito","ncat_tipoorg_visibilidad","cat_areaorg"
"400",248,2018,"Colombia",2018-01-23,1,"Foro Nacional Ambiental –FNA;Universidad de los Andes;Fescol Fundación Friedrich Ebert Fescol;El Espectador;Caracol","educ;osc;mmc","medio_privado;instit_educ;org_internacional",5,3,"TRUE","FALSE","TRUE","FALSE","TRUE","El Espectador","grafico_privado","mmc",2,3,"grafico"
"401",248,2018,"Colombia",2018-01-23,1,"Foro Nacional Ambiental –FNA;Universidad de los Andes;Fescol Fundación Friedrich Ebert Fescol;El Espectador;Caracol","educ;osc;mmc","medio_privado;instit_educ;org_internacional",5,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Caracol","tv_abierta_privada","mmc",2,3,"tv"
"402",249,2018,"Colombia",2018-03-23,1,"Universidad de Columbia, ""Columbia por Colombia""","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","Universidad de Columbia, ""Columbia por Colombia""","movimiento_estudiantil","osc",3,1,"educacion"
"403",250,2018,"Colombia",2018-03-01,1,"ANDI Asociación Nacional de Empresarios de Colombia;EL TIEMPO;W Radio","osc;mmc","org_empresaria;conjunto_medios_privados",3,2,"FALSE","FALSE","TRUE","FALSE","TRUE","ANDI Asociación Nacional de Empresarios de Colombia","asoc_empresaria","osc",1,1,"empresa"
"404",250,2018,"Colombia",2018-03-01,1,"ANDI Asociación Nacional de Empresarios de Colombia;EL TIEMPO;W Radio","osc;mmc","org_empresaria;conjunto_medios_privados",3,2,"FALSE","FALSE","TRUE","FALSE","TRUE","EL TIEMPO","grafico_privado","mmc",2,3,"grafico"
"405",250,2018,"Colombia",2018-03-01,1,"ANDI Asociación Nacional de Empresarios de Colombia;EL TIEMPO;W Radio","osc;mmc","org_empresaria;conjunto_medios_privados",3,2,"FALSE","FALSE","TRUE","FALSE","TRUE","W Radio","radio_privada","mmc",2,3,"radios"
"406",251,2018,"Colombia",2018-03-08,1,"Organizaciones feministas","osc","osc",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","Organizaciones feministas","coordinadora","osc",3,1,"otros_osc"
"407",252,2018,"Colombia",2018-04-24,1,"Fedesarrollo;diario Portafolio, perteneciente a editorial El Tiempo;Cámara de comercio de Bogotá","osc;mmc","org_empresaria;medio_privado",3,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Fedesarrollo","thinkthank","osc",3,1,"osc_desarrollo"
"408",252,2018,"Colombia",2018-04-24,1,"Fedesarrollo;diario Portafolio, perteneciente a editorial El Tiempo;Cámara de comercio de Bogotá","osc;mmc","org_empresaria;medio_privado",3,2,"FALSE","FALSE","TRUE","FALSE","TRUE","diario Portafolio, perteneciente a editorial El Tiempo","grafico_privado","mmc",2,3,"grafico"
"409",252,2018,"Colombia",2018-04-24,1,"Fedesarrollo;diario Portafolio, perteneciente a editorial El Tiempo;Cámara de comercio de Bogotá","osc;mmc","org_empresaria;medio_privado",3,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Cámara de comercio de Bogotá","asoc_empresaria","osc",1,1,"empresa"
"410",253,2018,"Colombia",2018-05-23,1,"Daniel Samper Ospina, a través de su canal de YouTube “HolaSoyDani”","mmc","periodista",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Daniel Samper Ospina, a través de su canal de YouTube “HolaSoyDani”","digital_privado","mmc",2,3,"grafico"
"411",254,2018,"Colombia",2018-04-25,1,"ANDI Asociación Nacional de Empresarios de Colombia;EL TIEMPO;W Radio","osc;mmc","org_empresaria;conjunto_medios_privados",3,2,"FALSE","FALSE","TRUE","FALSE","TRUE","ANDI Asociación Nacional de Empresarios de Colombia","asoc_empresaria","osc",1,1,"empresa"
"412",254,2018,"Colombia",2018-04-25,1,"ANDI Asociación Nacional de Empresarios de Colombia;EL TIEMPO;W Radio","osc;mmc","org_empresaria;conjunto_medios_privados",3,2,"FALSE","FALSE","TRUE","FALSE","TRUE","EL TIEMPO","grafico_privado","mmc",2,3,"grafico"
"413",254,2018,"Colombia",2018-04-25,1,"ANDI Asociación Nacional de Empresarios de Colombia;EL TIEMPO;W Radio","osc;mmc","org_empresaria;conjunto_medios_privados",3,2,"FALSE","FALSE","TRUE","FALSE","TRUE","W Radio","radio_privada","mmc",2,3,"radios"
"414",255,2018,"Colombia",2018-04-05,1,"Periódico El Heraldo;Universidad del Norte;Cámara de Comercio de Barranquilla;ANDI Asociación Nacional de Empresarios de Colombia;Amcham Colombia;Probarranquilla","educ;mmc;osc","medio_privado;instit_educ;org_empresaria;org_internacional;osc",6,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Periódico El Heraldo","grafico_privado","mmc",2,3,"grafico"
"415",255,2018,"Colombia",2018-04-05,1,"Periódico El Heraldo;Universidad del Norte;Cámara de Comercio de Barranquilla;ANDI Asociación Nacional de Empresarios de Colombia;Amcham Colombia;Probarranquilla","educ;mmc;osc","medio_privado;instit_educ;org_empresaria;org_internacional;osc",6,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Universidad del Norte","educ_privada","educ",2,1,"educacion"
"416",255,2018,"Colombia",2018-04-05,1,"Periódico El Heraldo;Universidad del Norte;Cámara de Comercio de Barranquilla;ANDI Asociación Nacional de Empresarios de Colombia;Amcham Colombia;Probarranquilla","educ;mmc;osc","medio_privado;instit_educ;org_empresaria;org_internacional;osc",6,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Cámara de Comercio de Barranquilla","asoc_empresaria","osc",1,1,"empresa"
"417",255,2018,"Colombia",2018-04-05,1,"Periódico El Heraldo;Universidad del Norte;Cámara de Comercio de Barranquilla;ANDI Asociación Nacional de Empresarios de Colombia;Amcham Colombia;Probarranquilla","educ;mmc;osc","medio_privado;instit_educ;org_empresaria;org_internacional;osc",6,3,"TRUE","FALSE","TRUE","FALSE","TRUE","ANDI Asociación Nacional de Empresarios de Colombia","asoc_empresaria","osc",1,1,"empresa"
"418",255,2018,"Colombia",2018-04-05,1,"Periódico El Heraldo;Universidad del Norte;Cámara de Comercio de Barranquilla;ANDI Asociación Nacional de Empresarios de Colombia;Amcham Colombia;Probarranquilla","educ;mmc;osc","medio_privado;instit_educ;org_empresaria;org_internacional;osc",6,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Amcham Colombia","asoc_empresaria","osc",1,1,"empresa"
"419",255,2018,"Colombia",2018-04-05,1,"Periódico El Heraldo;Universidad del Norte;Cámara de Comercio de Barranquilla;ANDI Asociación Nacional de Empresarios de Colombia;Amcham Colombia;Probarranquilla","educ;mmc;osc","medio_privado;instit_educ;org_empresaria;org_internacional;osc",6,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Probarranquilla","asoc_empresaria","osc",1,1,"empresa"
"420",256,2018,"Colombia",2018-04-03,1,"Revista Semana;Teleantioquia","mmc;mmp","medio_grafico;medios_publicos",2,2,"FALSE","FALSE","TRUE","TRUE","FALSE","Revista Semana","grafico_privado","mmc",2,3,"grafico"
"421",256,2018,"Colombia",2018-04-03,1,"Revista Semana;Teleantioquia","mmc;mmp","medio_grafico;medios_publicos",2,2,"FALSE","FALSE","TRUE","TRUE","FALSE","Teleantioquia","tv_subnacional_publica","mmp",5,3,"medios_publicos"
"422",257,2018,"Colombia",2018-04-11,1,"El País;Telepacífico;Caracol;Red+;Cámara de Comercio de Buenaventura;Sociedad Portuaria de Buenaventura","mmc;osc","medio_gráfico;medios_publicos;medio_privado;org_empresaria",6,2,"FALSE","FALSE","TRUE","FALSE","TRUE","El País","grafico_privado","mmc",2,3,"grafico"
"423",257,2018,"Colombia",2018-04-11,1,"El País;Telepacífico;Caracol;Red+;Cámara de Comercio de Buenaventura;Sociedad Portuaria de Buenaventura","mmc;osc","medio_gráfico;medios_publicos;medio_privado;org_empresaria",6,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Telepacífico","tv_subnacional_publica","mmp",5,3,"medios_publicos"
"424",257,2018,"Colombia",2018-04-11,1,"El País;Telepacífico;Caracol;Red+;Cámara de Comercio de Buenaventura;Sociedad Portuaria de Buenaventura","mmc;osc","medio_gráfico;medios_publicos;medio_privado;org_empresaria",6,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Caracol","tv_abierta_privada","mmc",2,3,"tv"
"425",257,2018,"Colombia",2018-04-11,1,"El País;Telepacífico;Caracol;Red+;Cámara de Comercio de Buenaventura;Sociedad Portuaria de Buenaventura","mmc;osc","medio_gráfico;medios_publicos;medio_privado;org_empresaria",6,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Red+","tv_pago_privada","mmc",2,3,"tv"
"426",257,2018,"Colombia",2018-04-11,1,"El País;Telepacífico;Caracol;Red+;Cámara de Comercio de Buenaventura;Sociedad Portuaria de Buenaventura","mmc;osc","medio_gráfico;medios_publicos;medio_privado;org_empresaria",6,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Cámara de Comercio de Buenaventura","asoc_empresaria","osc",1,1,"empresa"
"427",257,2018,"Colombia",2018-04-11,1,"El País;Telepacífico;Caracol;Red+;Cámara de Comercio de Buenaventura;Sociedad Portuaria de Buenaventura","mmc;osc","medio_gráfico;medios_publicos;medio_privado;org_empresaria",6,2,"FALSE","FALSE","TRUE","FALSE","TRUE","Sociedad Portuaria de Buenaventura","empresa","osc",1,1,"empresa"
"428",258,2018,"Colombia",2018-04-18,1,"La Patria;Caracol;RCN;Cámara de Comercio de Manizales por Caldas;Teatro Los Fundadores;Comité Intergremial de Caldas;Manizales Cómo Vamos;Corporación Cívica por Caldas;Alianza Suma Sistema Universitario de Manizales;Telecafé","osc;mmc;educ;mmp","medio_gráfico;conjunto_medios_privados;org_empresaria;otros_cultura;osc;gremios;instit_educ;medios_publicos",10,4,"TRUE","FALSE","TRUE","TRUE","TRUE","La Patria","grafico_privado","mmc",2,3,"grafico"
"429",258,2018,"Colombia",2018-04-18,1,"La Patria;Caracol;RCN;Cámara de Comercio de Manizales por Caldas;Teatro Los Fundadores;Comité Intergremial de Caldas;Manizales Cómo Vamos;Corporación Cívica por Caldas;Alianza Suma Sistema Universitario de Manizales;Telecafé","osc;mmc;educ;mmp","medio_gráfico;conjunto_medios_privados;org_empresaria;otros_cultura;osc;gremios;instit_educ;medios_publicos",10,4,"TRUE","FALSE","TRUE","TRUE","TRUE","Caracol","tv_abierta_privada","mmc",2,3,"tv"
"430",258,2018,"Colombia",2018-04-18,1,"La Patria;Caracol;RCN;Cámara de Comercio de Manizales por Caldas;Teatro Los Fundadores;Comité Intergremial de Caldas;Manizales Cómo Vamos;Corporación Cívica por Caldas;Alianza Suma Sistema Universitario de Manizales;Telecafé","osc;mmc;educ;mmp","medio_gráfico;conjunto_medios_privados;org_empresaria;otros_cultura;osc;gremios;instit_educ;medios_publicos",10,4,"TRUE","FALSE","TRUE","TRUE","TRUE","RCN","tv_abierta_privada","mmc",2,3,"tv"
"431",258,2018,"Colombia",2018-04-18,1,"La Patria;Caracol;RCN;Cámara de Comercio de Manizales por Caldas;Teatro Los Fundadores;Comité Intergremial de Caldas;Manizales Cómo Vamos;Corporación Cívica por Caldas;Alianza Suma Sistema Universitario de Manizales;Telecafé","osc;mmc;educ;mmp","medio_gráfico;conjunto_medios_privados;org_empresaria;otros_cultura;osc;gremios;instit_educ;medios_publicos",10,4,"TRUE","FALSE","TRUE","TRUE","TRUE","Cámara de Comercio de Manizales por Caldas","asoc_empresaria","osc",1,1,"empresa"
"432",258,2018,"Colombia",2018-04-18,1,"La Patria;Caracol;RCN;Cámara de Comercio de Manizales por Caldas;Teatro Los Fundadores;Comité Intergremial de Caldas;Manizales Cómo Vamos;Corporación Cívica por Caldas;Alianza Suma Sistema Universitario de Manizales;Telecafé","osc;mmc;educ;mmp","medio_gráfico;conjunto_medios_privados;org_empresaria;otros_cultura;osc;gremios;instit_educ;medios_publicos",10,4,"TRUE","FALSE","TRUE","TRUE","TRUE","Teatro Los Fundadores","espaciocultural_publico","mmp",5,3,"medios_publicos"
"433",258,2018,"Colombia",2018-04-18,1,"La Patria;Caracol;RCN;Cámara de Comercio de Manizales por Caldas;Teatro Los Fundadores;Comité Intergremial de Caldas;Manizales Cómo Vamos;Corporación Cívica por Caldas;Alianza Suma Sistema Universitario de Manizales;Telecafé","osc;mmc;educ;mmp","medio_gráfico;conjunto_medios_privados;org_empresaria;otros_cultura;osc;gremios;instit_educ;medios_publicos",10,4,"TRUE","FALSE","TRUE","TRUE","TRUE","Comité Intergremial de Caldas","coordinadora","osc",3,1,"otros_osc"
"434",258,2018,"Colombia",2018-04-18,1,"La Patria;Caracol;RCN;Cámara de Comercio de Manizales por Caldas;Teatro Los Fundadores;Comité Intergremial de Caldas;Manizales Cómo Vamos;Corporación Cívica por Caldas;Alianza Suma Sistema Universitario de Manizales;Telecafé","osc;mmc;educ;mmp","medio_gráfico;conjunto_medios_privados;org_empresaria;otros_cultura;osc;gremios;instit_educ;medios_publicos",10,4,"TRUE","FALSE","TRUE","TRUE","TRUE","Manizales Cómo Vamos","coordinadora","osc",3,1,"otros_osc"
"435",258,2018,"Colombia",2018-04-18,1,"La Patria;Caracol;RCN;Cámara de Comercio de Manizales por Caldas;Teatro Los Fundadores;Comité Intergremial de Caldas;Manizales Cómo Vamos;Corporación Cívica por Caldas;Alianza Suma Sistema Universitario de Manizales;Telecafé","osc;mmc;educ;mmp","medio_gráfico;conjunto_medios_privados;org_empresaria;otros_cultura;osc;gremios;instit_educ;medios_publicos",10,4,"TRUE","FALSE","TRUE","TRUE","TRUE","Corporación Cívica por Caldas","ong_democracia","osc",3,1,"osc_desarrollo"
"436",258,2018,"Colombia",2018-04-18,1,"La Patria;Caracol;RCN;Cámara de Comercio de Manizales por Caldas;Teatro Los Fundadores;Comité Intergremial de Caldas;Manizales Cómo Vamos;Corporación Cívica por Caldas;Alianza Suma Sistema Universitario de Manizales;Telecafé","osc;mmc;educ;mmp","medio_gráfico;conjunto_medios_privados;org_empresaria;otros_cultura;osc;gremios;instit_educ;medios_publicos",10,4,"TRUE","FALSE","TRUE","TRUE","TRUE","Alianza Suma Sistema Universitario de Manizales","educ_asoc","educ",3,1,"educacion"
"437",258,2018,"Colombia",2018-04-18,1,"La Patria;Caracol;RCN;Cámara de Comercio de Manizales por Caldas;Teatro Los Fundadores;Comité Intergremial de Caldas;Manizales Cómo Vamos;Corporación Cívica por Caldas;Alianza Suma Sistema Universitario de Manizales;Telecafé","osc;mmc;educ;mmp","medio_gráfico;conjunto_medios_privados;org_empresaria;otros_cultura;osc;gremios;instit_educ;medios_publicos",10,4,"TRUE","FALSE","TRUE","TRUE","TRUE","Telecafé","tv_subnacional_publica","mmp",5,3,"medios_publicos"
"438",259,2018,"Colombia",2018-05-08,1,"Canal Capital;Consejo de Bogotá;El Espectador;Fescol Fundación Friedrich Ebert;Cuso International;Revista Semana;Pulzo;Kienyke","mmc;mmp;osc","medios_publicos;medio_gráfico;orgnismo_estado;osc;org_internacional;productor_digital",8,3,"FALSE","FALSE","TRUE","TRUE","TRUE","Canal Capital","tv_subnacional_publica","mmp",5,3,"medios_publicos"
"439",259,2018,"Colombia",2018-05-08,1,"Canal Capital;Consejo de Bogotá;El Espectador;Fescol Fundación Friedrich Ebert;Cuso International;Revista Semana;Pulzo;Kienyke","mmc;mmp;osc","medios_publicos;medio_gráfico;orgnismo_estado;osc;org_internacional;productor_digital",8,3,"FALSE","FALSE","TRUE","TRUE","TRUE","Consejo de Bogotá","estado_subnacional","estado",5,1,"estado"
"440",259,2018,"Colombia",2018-05-08,1,"Canal Capital;Consejo de Bogotá;El Espectador;Fescol Fundación Friedrich Ebert;Cuso International;Revista Semana;Pulzo;Kienyke","mmc;mmp;osc","medios_publicos;medio_gráfico;orgnismo_estado;osc;org_internacional;productor_digital",8,3,"FALSE","FALSE","TRUE","TRUE","TRUE","El Espectador","grafico_privado","mmc",2,3,"grafico"
"441",259,2018,"Colombia",2018-05-08,1,"Canal Capital;Consejo de Bogotá;El Espectador;Fescol Fundación Friedrich Ebert;Cuso International;Revista Semana;Pulzo;Kienyke","mmc;mmp;osc","medios_publicos;medio_gráfico;orgnismo_estado;osc;org_internacional;productor_digital",8,3,"FALSE","FALSE","TRUE","TRUE","TRUE","Fescol Fundación Friedrich Ebert","ong_internacional","osc",3,1,"internacional"
"442",259,2018,"Colombia",2018-05-08,1,"Canal Capital;Consejo de Bogotá;El Espectador;Fescol Fundación Friedrich Ebert;Cuso International;Revista Semana;Pulzo;Kienyke","mmc;mmp;osc","medios_publicos;medio_gráfico;orgnismo_estado;osc;org_internacional;productor_digital",8,3,"FALSE","FALSE","TRUE","TRUE","TRUE","Cuso International","ong_internacional","osc",3,1,"internacional"
"443",259,2018,"Colombia",2018-05-08,1,"Canal Capital;Consejo de Bogotá;El Espectador;Fescol Fundación Friedrich Ebert;Cuso International;Revista Semana;Pulzo;Kienyke","mmc;mmp;osc","medios_publicos;medio_gráfico;orgnismo_estado;osc;org_internacional;productor_digital",8,3,"FALSE","FALSE","TRUE","TRUE","TRUE","Revista Semana","grafico_privado","mmc",2,3,"grafico"
"444",259,2018,"Colombia",2018-05-08,1,"Canal Capital;Consejo de Bogotá;El Espectador;Fescol Fundación Friedrich Ebert;Cuso International;Revista Semana;Pulzo;Kienyke","mmc;mmp;osc","medios_publicos;medio_gráfico;orgnismo_estado;osc;org_internacional;productor_digital",8,3,"FALSE","FALSE","TRUE","TRUE","TRUE","Pulzo","digital_privado","mmc",2,3,"grafico"
"445",259,2018,"Colombia",2018-05-08,1,"Canal Capital;Consejo de Bogotá;El Espectador;Fescol Fundación Friedrich Ebert;Cuso International;Revista Semana;Pulzo;Kienyke","mmc;mmp;osc","medios_publicos;medio_gráfico;orgnismo_estado;osc;org_internacional;productor_digital",8,3,"FALSE","FALSE","TRUE","TRUE","TRUE","Kienyke","digital_privado","mmc",2,3,"grafico"
"446",260,2018,"Colombia",2018-04-19,1,"RCN;Fenalco Federación Nacional de Comerciantes;Instituto Concordia;Instituto de Ciencia Política Hernán Echavarría Olózaga","educ;osc;mmc","medio_privado;org_empresaria;osc",4,3,"TRUE","FALSE","TRUE","FALSE","TRUE","RCN","tv_abierta_privada","mmc",2,3,"tv"
"447",260,2018,"Colombia",2018-04-19,1,"RCN;Fenalco Federación Nacional de Comerciantes;Instituto Concordia;Instituto de Ciencia Política Hernán Echavarría Olózaga","educ;osc;mmc","medio_privado;org_empresaria;osc",4,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Fenalco Federación Nacional de Comerciantes","asoc_empresaria","osc",1,1,"empresa"
"448",260,2018,"Colombia",2018-04-19,1,"RCN;Fenalco Federación Nacional de Comerciantes;Instituto Concordia;Instituto de Ciencia Política Hernán Echavarría Olózaga","educ;osc;mmc","medio_privado;org_empresaria;osc",4,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Instituto Concordia","thinkthank","osc",3,1,"osc_desarrollo"
"449",260,2018,"Colombia",2018-04-19,1,"RCN;Fenalco Federación Nacional de Comerciantes;Instituto Concordia;Instituto de Ciencia Política Hernán Echavarría Olózaga","educ;osc;mmc","medio_privado;org_empresaria;osc",4,3,"TRUE","FALSE","TRUE","FALSE","TRUE","Instituto de Ciencia Política Hernán Echavarría Olózaga","thinkthank","osc",3,1,"osc_desarrollo"
"450",261,2018,"Colombia",2018-05-11,1,"El Colombiano;Telemedellín;Red+;Universidad Eafit","educ;mmc;mmp",NA,4,3,"TRUE","FALSE","TRUE","TRUE","FALSE","El Colombiano","grafico_privado","mmc",2,3,"grafico"
"451",261,2018,"Colombia",2018-05-11,1,"El Colombiano;Telemedellín;Red+;Universidad Eafit","educ;mmc;mmp",NA,4,3,"TRUE","FALSE","TRUE","TRUE","FALSE","Telemedellín","tv_subnacional_publica","mmp",5,3,"medios_publicos"
"452",261,2018,"Colombia",2018-05-11,1,"El Colombiano;Telemedellín;Red+;Universidad Eafit","educ;mmc;mmp",NA,4,3,"TRUE","FALSE","TRUE","TRUE","FALSE","Red+","tv_pago_privada","mmc",2,3,"tv"
"453",261,2018,"Colombia",2018-05-11,1,"El Colombiano;Telemedellín;Red+;Universidad Eafit","educ;mmc;mmp",NA,4,3,"TRUE","FALSE","TRUE","TRUE","FALSE","Universidad Eafit","educ_privada","educ",2,1,"educacion"
"454",262,2018,"Colombia",2018-05-24,1,"EL TIEMPO;City TV;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","EL TIEMPO","grafico_privado","mmc",2,3,"grafico"
"455",262,2018,"Colombia",2018-05-24,1,"EL TIEMPO;City TV;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","City TV","tv_abierta_privada","mmc",2,3,"tv"
"456",262,2018,"Colombia",2018-05-24,1,"EL TIEMPO;City TV;W Radio","mmc","medio_privado;medio_gráfico;radio",3,1,"FALSE","FALSE","TRUE","FALSE","FALSE","W Radio","radio_privada","mmc",2,3,"radios"
"457",263,2018,"Colombia",2018-05-25,1,"Caracol","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Caracol","tv_abierta_privada","mmc",2,3,"tv"
"458",264,1978,"Costa Rica",NA,NA,NA,"NA","NA",NA,1,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"459",265,1982,"Costa Rica",NA,NA,NA,"NA","NA",NA,1,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"460",266,1986,"Costa Rica",NA,NA,NA,"mmc","NA",NA,1,"FALSE","FALSE","TRUE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"461",267,1990,"Costa Rica",NA,NA,NA,"NA","NA",NA,1,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"462",268,1994,"Costa Rica",NA,NA,NA,"NA","NA",NA,1,"NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"463",269,1998,"Costa Rica",1997-11-30,1,"UCR Universidad de Costa Rica","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","UCR Universidad de Costa Rica","educ_publica","educ",4,1,"educacion"
"464",270,1998,"Costa Rica",1998-01-28,1,"La Nación;Semanario Universidad;El Financiero;Teletica Canal 7;Al Día;NC4;Radio Monumental;Repretel Canal 6","mmc","conjunto_medios_privados;conjunto_medios_gráficos;radio",8,1,"FALSE","FALSE","TRUE","FALSE","FALSE","La Nación","grafico_privado","mmc",2,3,"grafico"
"465",270,1998,"Costa Rica",1998-01-28,1,"La Nación;Semanario Universidad;El Financiero;Teletica Canal 7;Al Día;NC4;Radio Monumental;Repretel Canal 6","mmc","conjunto_medios_privados;conjunto_medios_gráficos;radio",8,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Semanario Universidad","grafico_universitario","mmc",4,3,"educacion"
"466",270,1998,"Costa Rica",1998-01-28,1,"La Nación;Semanario Universidad;El Financiero;Teletica Canal 7;Al Día;NC4;Radio Monumental;Repretel Canal 6","mmc","conjunto_medios_privados;conjunto_medios_gráficos;radio",8,1,"FALSE","FALSE","TRUE","FALSE","FALSE","El Financiero","grafico_privado","mmc",2,3,"grafico"
"467",270,1998,"Costa Rica",1998-01-28,1,"La Nación;Semanario Universidad;El Financiero;Teletica Canal 7;Al Día;NC4;Radio Monumental;Repretel Canal 6","mmc","conjunto_medios_privados;conjunto_medios_gráficos;radio",8,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Teletica Canal 7","tv_abierta_privada","mmc",2,3,"tv"
"468",270,1998,"Costa Rica",1998-01-28,1,"La Nación;Semanario Universidad;El Financiero;Teletica Canal 7;Al Día;NC4;Radio Monumental;Repretel Canal 6","mmc","conjunto_medios_privados;conjunto_medios_gráficos;radio",8,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Al Día","grafico_privado","mmc",2,3,"grafico"
"469",270,1998,"Costa Rica",1998-01-28,1,"La Nación;Semanario Universidad;El Financiero;Teletica Canal 7;Al Día;NC4;Radio Monumental;Repretel Canal 6","mmc","conjunto_medios_privados;conjunto_medios_gráficos;radio",8,1,"FALSE","FALSE","TRUE","FALSE","FALSE","NC4","tv_abierta_privada","mmc",2,3,"tv"
"470",270,1998,"Costa Rica",1998-01-28,1,"La Nación;Semanario Universidad;El Financiero;Teletica Canal 7;Al Día;NC4;Radio Monumental;Repretel Canal 6","mmc","conjunto_medios_privados;conjunto_medios_gráficos;radio",8,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Radio Monumental","radio_privada","mmc",2,3,"radios"
"471",270,1998,"Costa Rica",1998-01-28,1,"La Nación;Semanario Universidad;El Financiero;Teletica Canal 7;Al Día;NC4;Radio Monumental;Repretel Canal 6","mmc","conjunto_medios_privados;conjunto_medios_gráficos;radio",8,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Repretel Canal 6","tv_abierta_privada","mmc",2,3,"tv"
"472",271,2002,"Costa Rica",2002-01-07,1,"Teletica Canal 7","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Teletica Canal 7","tv_abierta_privada","mmc",2,3,"tv"
"473",272,2002,"Costa Rica",2001-11-20,1,"Universidad Latina de Costa Rica","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","Universidad Latina de Costa Rica","educ_privada","educ",2,1,"educacion"
"474",273,2002,"Costa Rica",2002-04-01,2,"Teletica Canal 7","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Teletica Canal 7","tv_abierta_privada","mmc",2,3,"tv"
"475",274,2002,"Costa Rica",2002-03-18,2,"Repretel Canal 6","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Repretel Canal 6","tv_abierta_privada","mmc",2,3,"tv"
"476",275,2006,"Costa Rica",2005-10-04,1,"UCR Universidad de Costa Rica","educ","instit_educ",1,1,"TRUE","FALSE","FALSE","FALSE","FALSE","UCR Universidad de Costa Rica","educ_publica","educ",4,1,"educacion"
"477",276,2006,"Costa Rica",2005-11-27,1,"Repretel Canal 6","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Repretel Canal 6","tv_abierta_privada","mmc",2,3,"tv"
"478",277,2018,"Costa Rica",2017-11-07,1,"JUPEMA Junta de Pensiones y Jubilaciones del Magisterio Nacional","osc","osc",1,1,"FALSE","FALSE","FALSE","FALSE","TRUE","JUPEMA Junta de Pensiones y Jubilaciones del Magisterio Nacional","asoc_sindical","osc",1,1,"profesionales"
"479",278,2010,"Costa Rica",2010-01-24,1,"Teletica Canal 7","mmc","medio_privado",1,1,"FALSE","FALSE","TRUE","FALSE","FALSE","Teletica Canal 7","tv_abierta_privada","mmc",2,3,"tv"
"480",279,2010,"Costa Rica",2010-01-26,1,"UNA Universidad Nacional de Costa Rica;Extra TV;Colegio de Periodistas","mmc;educ","instit_educ",3,2,"TRUE","FALSE","TRUE","FALSE","FALSE","UNA Universidad Nacional de Costa Rica","educ_publica","educ",4,1,"educacion"
"481",279,2010,"Costa Rica",2010-01-26,1,"UNA Universidad Nacional de Costa Rica;Extra TV;Colegio de Periodistas","mmc;educ","instit_educ",3,2,"TRUE","FALSE","TRUE","FALSE","FALSE","Extra TV","tv_abierta_privada","mmc",2,3,"tv"
"482",279,2010,"Costa Rica",2010-01-26,1,"UNA Universidad Nacional de Costa Rica;Extra TV;Colegio de Periodistas","mmc;educ","instit_educ",3,2,"TRUE","FALSE","TRUE","FALSE","FALSE","Colegio de Periodistas","asoc_prof","osc",1,1,"profesionales"
